# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
CentOS-71-64-minimal;60;1430926426;sda;3599.22;2.67;106521.60;29.60;2.46;0.68;0.10;36.52
CentOS-71-64-minimal;60;1430926486;sda;3329.58;0.53;100365.20;30.14;9.72;2.92;0.12;39.30
CentOS-71-64-minimal;60;1430926546;sda;3846.70;0.80;110105.73;28.62;6.43;1.67;0.11;41.04
CentOS-71-64-minimal;60;1430926606;sda;2491.60;0.53;112672.27;45.22;14.27;5.73;0.17;41.46
CentOS-71-64-minimal;60;1430926666;sda;2321.32;1.20;104847.87;45.17;12.68;5.46;0.16;37.49
CentOS-71-64-minimal;60;1430926726;sda;2539.25;3.33;108833.87;42.86;10.93;4.31;0.15;39.10
CentOS-71-64-minimal;60;1430926786;sda;2547.08;1.33;101559.20;39.87;9.59;3.77;0.15;38.61
CentOS-71-64-minimal;60;1430926846;sda;2467.65;2.40;108538.13;43.99;8.58;3.48;0.15;37.06
CentOS-71-64-minimal;60;1430926906;sda;2340.98;1.20;116008.53;49.56;18.36;7.84;0.18;41.01
CentOS-71-64-minimal;60;1430926966;sda;2507.72;0.80;112195.73;44.74;15.96;6.37;0.16;41.21
