# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
CentOS-71-64-minimal;60;1430926426;39473664;26223268;39.92;122864;24658448;2461696;2.48;20442296;4420180;226504
CentOS-71-64-minimal;60;1430926486;38669032;27027900;41.14;122960;25437904;2461520;2.48;20962048;4685060;137380
CentOS-71-64-minimal;60;1430926546;37791876;27905056;42.48;123044;26283476;2461764;2.48;21299400;5195280;161036
CentOS-71-64-minimal;60;1430926606;37101208;28595724;43.53;123232;26915876;2497776;2.52;21615356;5550080;161776
CentOS-71-64-minimal;60;1430926666;36439952;29256980;44.53;123444;27588132;2461696;2.48;22233480;5575904;242148
CentOS-71-64-minimal;60;1430926726;35724840;29972092;45.62;123688;28244724;2500084;2.52;22553448;5946472;225640
CentOS-71-64-minimal;60;1430926786;35058812;30638120;46.64;123880;28878080;2569892;2.59;22646044;6499312;126092
CentOS-71-64-minimal;60;1430926846;34369640;31327292;47.68;124116;29512316;2605712;2.63;22743816;7066228;300584
CentOS-71-64-minimal;60;1430926906;33755916;31941016;48.62;124360;30098460;2602616;2.62;23180720;7225276;280432
CentOS-71-64-minimal;60;1430926966;33103664;32593268;49.61;124548;30727024;2606224;2.63;23741848;7290900;197756
