ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1430926366.94707,dbt2,55572,10,mark,dbt2-client,,-1,2015-05-06 17:32:45.657597+02,,2015-05-06 17:32:46.939528+02,f,COMMIT,idle,2015-05-06 17:32:46.939567+02
1430926366.94707,dbt2,55576,10,mark,dbt2-client,,-1,2015-05-06 17:32:45.757627+02,,2015-05-06 17:32:46.941116+02,f,COMMIT,idle,2015-05-06 17:32:46.941514+02
1430926366.94707,dbt2,55578,10,mark,dbt2-client,,-1,2015-05-06 17:32:45.85777+02,,2015-05-06 17:32:46.936226+02,f,COMMIT,idle,2015-05-06 17:32:46.936815+02
1430926366.94707,dbt2,55580,10,mark,dbt2-client,,-1,2015-05-06 17:32:45.958003+02,2015-05-06 17:32:46.944885+02,2015-05-06 17:32:46.945197+02,f,FETCH ALL IN mycursor,active,2015-05-06 17:32:46.945198+02
1430926366.94707,dbt2,55582,10,mark,dbt2-client,,-1,2015-05-06 17:32:46.058051+02,,2015-05-06 17:32:46.939337+02,f,COMMIT,idle,2015-05-06 17:32:46.939818+02
1430926366.94707,dbt2,55584,10,mark,dbt2-client,,-1,2015-05-06 17:32:46.158192+02,,2015-05-06 17:32:46.943736+02,f,COMMIT,idle,2015-05-06 17:32:46.944017+02
1430926366.94707,dbt2,55586,10,mark,dbt2-client,,-1,2015-05-06 17:32:46.258353+02,2015-05-06 17:32:46.942488+02,2015-05-06 17:32:46.949263+02,f,COMMIT,active,2015-05-06 17:32:46.949264+02
1430926366.94707,dbt2,55588,10,mark,dbt2-client,,-1,2015-05-06 17:32:46.358514+02,,2015-05-06 17:32:46.936581+02,f,COMMIT,idle,2015-05-06 17:32:46.937005+02
1430926366.94707,dbt2,55590,10,mark,dbt2-client,,-1,2015-05-06 17:32:46.458634+02,,2015-05-06 17:32:46.944646+02,f,COMMIT,idle,2015-05-06 17:32:46.944677+02
1430926366.94707,dbt2,55592,10,mark,dbt2-client,,-1,2015-05-06 17:32:46.558779+02,2015-05-06 17:32:46.946943+02,2015-05-06 17:32:46.949054+02,f,COMMIT,active,2015-05-06 17:32:46.949055+02
1430926366.94707,dbt2,55594,10,mark,dbt2-client,,-1,2015-05-06 17:32:46.658961+02,,2015-05-06 17:32:46.946201+02,f,COMMIT,idle,2015-05-06 17:32:46.946698+02
1430926366.94707,dbt2,55655,10,mark,dbt2-client,,-1,2015-05-06 17:32:46.759003+02,,2015-05-06 17:32:46.941901+02,f,COMMIT,idle,2015-05-06 17:32:46.942262+02
1430926366.94707,dbt2,55719,10,mark,psql,,-1,2015-05-06 17:32:46.944496+02,2015-05-06 17:32:46.946983+02,2015-05-06 17:32:46.946983+02,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV, HEADER);",active,2015-05-06 17:32:46.946993+02
1430926366.94707,dbt2,55688,10,mark,dbt2-client,,-1,2015-05-06 17:32:46.859136+02,,2015-05-06 17:32:46.941763+02,f,COMMIT,idle,2015-05-06 17:32:46.942093+02
