# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
CentOS-71-64-minimal;60;1430926426;-5173.65;0.30;4778.08
CentOS-71-64-minimal;60;1430926486;-3352.63;0.40;3247.73
CentOS-71-64-minimal;60;1430926546;-3654.82;0.35;3523.22
CentOS-71-64-minimal;60;1430926606;-2877.78;0.78;2635.00
CentOS-71-64-minimal;60;1430926666;-2755.23;0.88;2801.07
CentOS-71-64-minimal;60;1430926726;-2979.63;1.02;2735.80
CentOS-71-64-minimal;60;1430926786;-2775.12;0.80;2638.98
CentOS-71-64-minimal;60;1430926846;-2871.55;0.98;2642.65
CentOS-71-64-minimal;60;1430926906;-2557.18;1.02;2442.27
CentOS-71-64-minimal;60;1430926966;-2717.72;0.78;2619.02
